"full_name","rushing_yds"
"35843","Shane Vereen",4
"35844","Shane Vereen",-1
"35845","Shane Vereen",-3
"35846","Shane Vereen",1
"35847","Shane Vereen",14
"35848","Shane Vereen",39
"35849","Shane Vereen",2
"35850","Shane Vereen",-4
"35851","Shane Vereen",7
"35852","Shane Vereen",8
"35853","Shane Vereen",1
"35854","Shane Vereen",3
"35855","Shane Vereen",-2
"35856","Shane Vereen",1
"35857","Shane Vereen",3
"35858","Shane Vereen",1
"35859","Shane Vereen",3
"35860","Shane Vereen",1
"35861","Shane Vereen",9
"35862","Shane Vereen",7
"35863","Shane Vereen",8
"35864","Shane Vereen",1
"35865","Shane Vereen",1
"35866","Shane Vereen",11
"35867","Shane Vereen",0
"35868","Shane Vereen",0
"35869","Shane Vereen",3
"35870","Shane Vereen",4
"35871","Shane Vereen",19
"35872","Shane Vereen",3
"35873","Shane Vereen",3
"35874","Shane Vereen",2
"35875","Shane Vereen",4
"35876","Shane Vereen",3
"35877","Shane Vereen",3
"21314","Shane Vereen",3
"21315","Shane Vereen",8
"21316","Shane Vereen",6
"21317","Shane Vereen",10
"21318","Shane Vereen",2
"21319","Shane Vereen",9
"21320","Shane Vereen",3
"21321","Shane Vereen",5
"21322","Shane Vereen",0
"21323","Shane Vereen",9
"21324","Shane Vereen",-2
"21325","Shane Vereen",5
"21326","Shane Vereen",3
"21327","Shane Vereen",3
"21328","Shane Vereen",7
"21329","Shane Vereen",0
"21330","Shane Vereen",0
"21331","Shane Vereen",9
"21332","Shane Vereen",-2
"21333","Shane Vereen",2
"21334","Shane Vereen",2
"21335","Shane Vereen",15
"21336","Shane Vereen",1
"21337","Shane Vereen",14
"21338","Shane Vereen",3
"21339","Shane Vereen",2
"21340","Shane Vereen",3
"21341","Shane Vereen",2
"21342","Shane Vereen",2
"21343","Shane Vereen",25
"21344","Shane Vereen",-2
"21345","Shane Vereen",8
"21346","Shane Vereen",3
"11969","Shane Vereen",4
"11970","Shane Vereen",8
"11971","Shane Vereen",2
"11972","Shane Vereen",5
"11973","Shane Vereen",2
"11974","Shane Vereen",7
"11975","Shane Vereen",5
"11976","Shane Vereen",4
"11977","Shane Vereen",-3
"11978","Shane Vereen",0
"11979","Shane Vereen",6
"11980","Shane Vereen",7
"11981","Shane Vereen",5
"11982","Shane Vereen",3
"11983","Shane Vereen",4
"11984","Shane Vereen",1
"11985","Shane Vereen",5
"11986","Shane Vereen",4
"11987","Shane Vereen",6
"11988","Shane Vereen",-2
"11989","Shane Vereen",6
"11990","Shane Vereen",3
"11991","Shane Vereen",5
"11992","Shane Vereen",-2
"11993","Shane Vereen",-1
"11994","Shane Vereen",1
"11995","Shane Vereen",12
"11996","Shane Vereen",11
"11997","Shane Vereen",4
"11998","Shane Vereen",3
"11999","Shane Vereen",-3
"12000","Shane Vereen",1
"12001","Shane Vereen",4
"12002","Shane Vereen",4
"12003","Shane Vereen",2
"12004","Shane Vereen",3
"12005","Shane Vereen",9
"12006","Shane Vereen",2
"12007","Shane Vereen",17
"12008","Shane Vereen",-9
"12009","Shane Vereen",0
"12010","Shane Vereen",5
"12011","Shane Vereen",3
"12012","Shane Vereen",8
"12013","Shane Vereen",3
"75050","Shaun Draughn",4
"75051","Shaun Draughn",1
"75052","Shaun Draughn",14
"75053","Shaun Draughn",3
"75054","Shaun Draughn",3
"75055","Shaun Draughn",4
"75056","Shaun Draughn",3
"75057","Shaun Draughn",25
"75058","Shaun Draughn",1
"75059","Shaun Draughn",9
"75060","Shaun Draughn",18
"75061","Shaun Draughn",5
"75062","Shaun Draughn",-4
"75063","Shaun Draughn",5
"75064","Shaun Draughn",1
"75065","Shaun Draughn",6
"75066","Shaun Draughn",7
"75067","Shaun Draughn",2
"75068","Shaun Draughn",3
"75069","Shaun Draughn",-1
"75070","Shaun Draughn",3
"75071","Shaun Draughn",7
"75072","Shaun Draughn",-1
"75073","Shaun Draughn",3
"75074","Shaun Draughn",-3
"75075","Shaun Draughn",6
"75076","Shaun Draughn",2
"75077","Shaun Draughn",5
"75078","Shaun Draughn",4
"75079","Shaun Draughn",10
"75080","Shaun Draughn",3
"75081","Shaun Draughn",7
"75082","Shaun Draughn",-1
"75083","Shaun Draughn",5
"75084","Shaun Draughn",1
"75085","Shaun Draughn",5
"75086","Shaun Draughn",3
"75087","Shaun Draughn",3
"75088","Shaun Draughn",2
"75089","Shaun Draughn",-5
"75090","Shaun Draughn",-1
"75091","Shaun Draughn",-2
"75092","Shaun Draughn",3
"75093","Shaun Draughn",-1
"75094","Shaun Draughn",3
"75095","Shaun Draughn",1
"75096","Shaun Draughn",6
"75097","Shaun Draughn",6
"75098","Shaun Draughn",6
"75099","Shaun Draughn",4
"75100","Shaun Draughn",7
"75101","Shaun Draughn",6
"75102","Shaun Draughn",0
"75103","Shaun Draughn",4
"75104","Shaun Draughn",8
"75105","Shaun Draughn",1
"75106","Shaun Draughn",4
"75107","Shaun Draughn",3
"75108","Shaun Draughn",7
"65965","Shaun Draughn",0
"65966","Shaun Draughn",3
"65967","Shaun Draughn",-2
"65968","Shaun Draughn",1
"53314","Shaun Draughn",6
"53315","Shaun Draughn",-3
"53316","Shaun Draughn",3
"53317","Shaun Draughn",1
"53318","Shaun Draughn",1
"53319","Shaun Draughn",4
"53320","Shaun Draughn",3
"53321","Shaun Draughn",3
"53322","Shaun Draughn",-2
"53323","Shaun Draughn",3
"31318","Shaun Draughn",4
"31319","Shaun Draughn",6
"31320","Shaun Draughn",4
"31321","Shaun Draughn",5
"31322","Shaun Draughn",2
"31323","Shaun Draughn",2
"31324","Shaun Draughn",11
"31325","Shaun Draughn",-2
"31326","Shaun Draughn",-2
"31327","Shaun Draughn",-1
"31328","Shaun Draughn",30
"31329","Shaun Draughn",1
"31330","Shaun Draughn",2
"31331","Shaun Draughn",3
"31332","Shaun Draughn",0
"31333","Shaun Draughn",0
"31334","Shaun Draughn",0
"31335","Shaun Draughn",3
"31336","Shaun Draughn",2
"31337","Shaun Draughn",0
"31338","Shaun Draughn",7
"31339","Shaun Draughn",5
"31340","Shaun Draughn",4
"31341","Shaun Draughn",4
"31342","Shaun Draughn",4
"31343","Shaun Draughn",9
"31344","Shaun Draughn",4
"31345","Shaun Draughn",-2
"31346","Shaun Draughn",2
"31347","Shaun Draughn",-2
"31348","Shaun Draughn",4
"31349","Shaun Draughn",13
"31350","Shaun Draughn",19
"31351","Shaun Draughn",-4
"31352","Shaun Draughn",2
"31353","Shaun Draughn",2
"31354","Shaun Draughn",1
"31355","Shaun Draughn",-2
"31356","Shaun Draughn",4
"31357","Shaun Draughn",4
"31358","Shaun Draughn",5
"31359","Shaun Draughn",0
"31360","Shaun Draughn",0
"31361","Shaun Draughn",9
"31362","Shaun Draughn",-6
"31363","Shaun Draughn",0
"31364","Shaun Draughn",4
"31365","Shaun Draughn",0
"31366","Shaun Draughn",1
"31367","Shaun Draughn",4
"31368","Shaun Draughn",7
"31369","Shaun Draughn",1
"31370","Shaun Draughn",6
"31371","Shaun Draughn",1
"31372","Shaun Draughn",4
"31373","Shaun Draughn",0
"31374","Shaun Draughn",1
"31375","Shaun Draughn",7
"31376","Shaun Draughn",1
"31377","Shaun Draughn",12
"31378","Shaun Draughn",0
"31379","Shaun Draughn",3
"31380","Shaun Draughn",2
"31381","Shaun Draughn",4
"31382","Shaun Draughn",3
"31383","Shaun Draughn",15
"31384","Shaun Draughn",0
"31385","Shaun Draughn",-1
"31386","Shaun Draughn",4
"31387","Shaun Draughn",1
"31388","Shaun Draughn",-4
"31389","Shaun Draughn",5
"31390","Shaun Draughn",5
"31391","Shaun Draughn",9
"31392","Shaun Draughn",0
"31393","Shaun Draughn",7
"31394","Shaun Draughn",14
"31395","Shaun Draughn",1
"23688","Shaun Draughn",-1
"23689","Shaun Draughn",6
"23690","Shaun Draughn",1
"23691","Shaun Draughn",6
"23692","Shaun Draughn",3
"23693","Shaun Draughn",3
"23694","Shaun Draughn",0
"23695","Shaun Draughn",-5
"23696","Shaun Draughn",-3
"23697","Shaun Draughn",2
"23698","Shaun Draughn",18
"23699","Shaun Draughn",0
"23700","Shaun Draughn",1
"23701","Shaun Draughn",0
"23702","Shaun Draughn",3
"23703","Shaun Draughn",5
"23704","Shaun Draughn",2
"23705","Shaun Draughn",-2
"23706","Shaun Draughn",7
"23707","Shaun Draughn",3
"23708","Shaun Draughn",0
"23709","Shaun Draughn",1
"23710","Shaun Draughn",4
"23711","Shaun Draughn",-1
"23712","Shaun Draughn",0
"23713","Shaun Draughn",2
"23714","Shaun Draughn",16
"23715","Shaun Draughn",9
"23716","Shaun Draughn",1
"23717","Shaun Draughn",2
"23718","Shaun Draughn",5
"23719","Shaun Draughn",3
"23720","Shaun Draughn",4
"23721","Shaun Draughn",3
"23722","Shaun Draughn",6
"23723","Shaun Draughn",11
"23724","Shaun Draughn",5
"23725","Shaun Draughn",3
"23726","Shaun Draughn",0
"23727","Shaun Draughn",2
"23728","Shaun Draughn",0
"23729","Shaun Draughn",4
"23730","Shaun Draughn",9
"23731","Shaun Draughn",1
"23732","Shaun Draughn",0
"23733","Shaun Draughn",2
"23734","Shaun Draughn",3
"23735","Shaun Draughn",3
"23736","Shaun Draughn",3
"23737","Shaun Draughn",2
"23738","Shaun Draughn",1
"23739","Shaun Draughn",2
"23740","Shaun Draughn",0
"23741","Shaun Draughn",1
"23742","Shaun Draughn",1
"23743","Shaun Draughn",1
"23744","Shaun Draughn",6
"23745","Shaun Draughn",7
"23746","Shaun Draughn",0
"23747","Shaun Draughn",1
"23748","Shaun Draughn",0
"23749","Shaun Draughn",5
"23750","Shaun Draughn",6
"23751","Shaun Draughn",2
"23752","Shaun Draughn",6
"23753","Shaun Draughn",-2
"23754","Shaun Draughn",-5
"23755","Shaun Draughn",1
"23756","Shaun Draughn",-5
"23757","Shaun Draughn",4
"23758","Shaun Draughn",10
"23759","Shaun Draughn",1
"23760","Shaun Draughn",-2
"23761","Shaun Draughn",3
"123478","Shonn Greene",9
"123479","Shonn Greene",7
"123480","Shonn Greene",4
"123481","Shonn Greene",3
"123482","Shonn Greene",5
"123483","Shonn Greene",2
"123484","Shonn Greene",1
"123485","Shonn Greene",0
"123486","Shonn Greene",3
"123487","Shonn Greene",2
"123488","Shonn Greene",26
"123489","Shonn Greene",8
"123490","Shonn Greene",11
"123491","Shonn Greene",6
"123492","Shonn Greene",1
"123493","Shonn Greene",4
"123494","Shonn Greene",2
"123495","Shonn Greene",6
"123496","Shonn Greene",9
"123497","Shonn Greene",1
"123498","Shonn Greene",2
"123499","Shonn Greene",4
"123500","Shonn Greene",3
"123501","Shonn Greene",21
"123502","Shonn Greene",1
"123503","Shonn Greene",1
"123504","Shonn Greene",33
"123505","Shonn Greene",4
"123506","Shonn Greene",1
"123507","Shonn Greene",3
"123508","Shonn Greene",7
"123509","Shonn Greene",4
"123510","Shonn Greene",-3
"123511","Shonn Greene",0
"123512","Shonn Greene",2
"123513","Shonn Greene",3
"123514","Shonn Greene",1
"123515","Shonn Greene",-4
"123516","Shonn Greene",6
"123517","Shonn Greene",5
"123518","Shonn Greene",1
"123519","Shonn Greene",14
"123520","Shonn Greene",2
"123521","Shonn Greene",1
"123522","Shonn Greene",-4
"123523","Shonn Greene",-1
"123524","Shonn Greene",6
"123525","Shonn Greene",4
"123526","Shonn Greene",2
"123527","Shonn Greene",12
"123528","Shonn Greene",4
"123529","Shonn Greene",-3
"123530","Shonn Greene",4
"123531","Shonn Greene",4
"123532","Shonn Greene",4
"123533","Shonn Greene",13
"123534","Shonn Greene",1
"123535","Shonn Greene",17
"123536","Shonn Greene",0
"123537","Shonn Greene",13
"123538","Shonn Greene",3
"123539","Shonn Greene",0
"123540","Shonn Greene",4
"123541","Shonn Greene",1
"123542","Shonn Greene",6
"123543","Shonn Greene",1
"123544","Shonn Greene",3
"123545","Shonn Greene",4
"123546","Shonn Greene",4
"123547","Shonn Greene",3
"123548","Shonn Greene",2
"123549","Shonn Greene",25
"123550","Shonn Greene",3
"123551","Shonn Greene",3
"123552","Shonn Greene",11
"123553","Shonn Greene",4
"123554","Shonn Greene",3
"123555","Shonn Greene",0
"123556","Shonn Greene",4
"123557","Shonn Greene",2
"123558","Shonn Greene",0
"123559","Shonn Greene",4
"123560","Shonn Greene",4
"123561","Shonn Greene",5
"123562","Shonn Greene",21
"123563","Shonn Greene",2
"123564","Shonn Greene",3
"123565","Shonn Greene",5
"123566","Shonn Greene",2
"123567","Shonn Greene",9
"123568","Shonn Greene",7
"123569","Shonn Greene",5
"123570","Shonn Greene",12
"123571","Shonn Greene",3
"123572","Shonn Greene",0
"123573","Shonn Greene",13
"123574","Shonn Greene",15
"123575","Shonn Greene",3
"123576","Shonn Greene",7
"123577","Shonn Greene",2
"123578","Shonn Greene",4
"123579","Shonn Greene",5
"123580","Shonn Greene",7
"123581","Shonn Greene",-1
"123582","Shonn Greene",3
"123583","Shonn Greene",6
"123584","Shonn Greene",3
"123585","Shonn Greene",2
"123586","Shonn Greene",6
"105240","Shonn Greene",2
"105241","Shonn Greene",3
"105242","Shonn Greene",8
"105243","Shonn Greene",3
"105244","Shonn Greene",2
"105245","Shonn Greene",5
"105246","Shonn Greene",4
"105247","Shonn Greene",7
"105248","Shonn Greene",2
"105249","Shonn Greene",1
"105250","Shonn Greene",4
"105251","Shonn Greene",4
"105252","Shonn Greene",3
"105253","Shonn Greene",5
"105254","Shonn Greene",0
"105255","Shonn Greene",4
"105256","Shonn Greene",8
"105257","Shonn Greene",1
"105258","Shonn Greene",1
"105259","Shonn Greene",3
"105260","Shonn Greene",1
"105261","Shonn Greene",1
"105262","Shonn Greene",9
"105263","Shonn Greene",3
"105264","Shonn Greene",0
"105265","Shonn Greene",7
"105266","Shonn Greene",2
"105267","Shonn Greene",1
"105268","Shonn Greene",5
"105269","Shonn Greene",7
"105270","Shonn Greene",3
"105271","Shonn Greene",5
"105272","Shonn Greene",2
"105273","Shonn Greene",9
"105274","Shonn Greene",0
"105275","Shonn Greene",6
"105276","Shonn Greene",6
"105277","Shonn Greene",8
"105278","Shonn Greene",17
"105279","Shonn Greene",9
"105280","Shonn Greene",6
"105281","Shonn Greene",15
"105282","Shonn Greene",6
"105283","Shonn Greene",6
"105284","Shonn Greene",1
"105285","Shonn Greene",-2
"105286","Shonn Greene",6
"105287","Shonn Greene",7
"105288","Shonn Greene",-1
"105289","Shonn Greene",3
"105290","Shonn Greene",1
"105291","Shonn Greene",4
"105292","Shonn Greene",3
"105293","Shonn Greene",4
"105294","Shonn Greene",2
"105295","Shonn Greene",1
"105296","Shonn Greene",2
"105297","Shonn Greene",8
"105298","Shonn Greene",9
"105299","Shonn Greene",2
"105300","Shonn Greene",3
"105301","Shonn Greene",23
"105302","Shonn Greene",3
"105303","Shonn Greene",6
"105304","Shonn Greene",3
"105305","Shonn Greene",1
"105306","Shonn Greene",5
"105307","Shonn Greene",8
"105308","Shonn Greene",6
"105309","Shonn Greene",3
"105310","Shonn Greene",8
"105311","Shonn Greene",1
"105312","Shonn Greene",2
"105313","Shonn Greene",8
"105314","Shonn Greene",4
"105315","Shonn Greene",5
"105316","Shonn Greene",2
"105317","Shonn Greene",12
"105318","Shonn Greene",-5
"105319","Shonn Greene",4
"105320","Shonn Greene",7
"105321","Shonn Greene",1
"105322","Shonn Greene",3
"105323","Shonn Greene",1
"105324","Shonn Greene",8
"105325","Shonn Greene",7
"105326","Shonn Greene",8
"105327","Shonn Greene",5
"105328","Shonn Greene",2
"105329","Shonn Greene",7
"105330","Shonn Greene",3
"105331","Shonn Greene",9
"105332","Shonn Greene",3
"105333","Shonn Greene",5
"105334","Shonn Greene",10
"105335","Shonn Greene",3
"105336","Shonn Greene",1
"105337","Shonn Greene",-2
"105338","Shonn Greene",1
"105339","Shonn Greene",1
"105340","Shonn Greene",1
"105341","Shonn Greene",3
"105342","Shonn Greene",6
"105343","Shonn Greene",-1
"105344","Shonn Greene",6
"105345","Shonn Greene",9
"105346","Shonn Greene",0
"105347","Shonn Greene",2
"105348","Shonn Greene",1
"105349","Shonn Greene",2
"105350","Shonn Greene",6
"105351","Shonn Greene",3
"105352","Shonn Greene",9
"105353","Shonn Greene",-1
"105354","Shonn Greene",1
"105355","Shonn Greene",4
"105356","Shonn Greene",12
"105357","Shonn Greene",3
"105358","Shonn Greene",1
"105359","Shonn Greene",2
"105360","Shonn Greene",5
"105361","Shonn Greene",-8
"105362","Shonn Greene",7
"105363","Shonn Greene",4
"105364","Shonn Greene",6
"105365","Shonn Greene",7
"105366","Shonn Greene",2
"105367","Shonn Greene",6
"105368","Shonn Greene",3
"105369","Shonn Greene",1
"105370","Shonn Greene",0
"105371","Shonn Greene",2
"105372","Shonn Greene",9
"105373","Shonn Greene",2
"105374","Shonn Greene",4
"105375","Shonn Greene",-4
"105376","Shonn Greene",7
"105377","Shonn Greene",4
"105378","Shonn Greene",1
"105379","Shonn Greene",9
"105380","Shonn Greene",2
"105381","Shonn Greene",4
"105382","Shonn Greene",13
"105383","Shonn Greene",6
"105384","Shonn Greene",11
"105385","Shonn Greene",1
"105386","Shonn Greene",4
"105387","Shonn Greene",-4
"105388","Shonn Greene",8
"105389","Shonn Greene",5
"105390","Shonn Greene",7
"105391","Shonn Greene",4
"105392","Shonn Greene",3
"105393","Shonn Greene",4
"105394","Shonn Greene",4
"105395","Shonn Greene",0
"105396","Shonn Greene",-1
"105397","Shonn Greene",0
"105398","Shonn Greene",6
"105399","Shonn Greene",1
"105400","Shonn Greene",3
"105401","Shonn Greene",6
"105402","Shonn Greene",1
"105403","Shonn Greene",2
"105404","Shonn Greene",4
"105405","Shonn Greene",5
"105406","Shonn Greene",2
"105407","Shonn Greene",6
"105408","Shonn Greene",2
"105409","Shonn Greene",0
"105410","Shonn Greene",5
"105411","Shonn Greene",2
"105412","Shonn Greene",5
"105413","Shonn Greene",12
"105414","Shonn Greene",0
"105415","Shonn Greene",3
"105416","Shonn Greene",0
"105417","Shonn Greene",12
"105418","Shonn Greene",7
"105419","Shonn Greene",11
"105420","Shonn Greene",-1
"105421","Shonn Greene",0
"105422","Shonn Greene",18
"105423","Shonn Greene",4
"105424","Shonn Greene",4
"91372","Shonn Greene",5
"91373","Shonn Greene",4
"91374","Shonn Greene",1
"91375","Shonn Greene",3
"91376","Shonn Greene",-2
"91377","Shonn Greene",4
"91378","Shonn Greene",4
"91379","Shonn Greene",-1
"91380","Shonn Greene",6
"91381","Shonn Greene",2
"91382","Shonn Greene",3
"91383","Shonn Greene",2
"91384","Shonn Greene",2
"91385","Shonn Greene",12
"91386","Shonn Greene",6
"91387","Shonn Greene",7
"91388","Shonn Greene",1
"91389","Shonn Greene",10
"91390","Shonn Greene",-5
"91391","Shonn Greene",4
"91392","Shonn Greene",1
"91393","Shonn Greene",2
"91394","Shonn Greene",0
"91395","Shonn Greene",1
"91396","Shonn Greene",2
"91397","Shonn Greene",1
"91398","Shonn Greene",-1
"91399","Shonn Greene",1
"91400","Shonn Greene",0
"91401","Shonn Greene",12
"91402","Shonn Greene",2
"91403","Shonn Greene",9
"91404","Shonn Greene",1
"91405","Shonn Greene",15
"91406","Shonn Greene",12
"91407","Shonn Greene",2
"91408","Shonn Greene",1
"91409","Shonn Greene",1
"91410","Shonn Greene",3
"91411","Shonn Greene",0
"91412","Shonn Greene",1
"91413","Shonn Greene",5
"91414","Shonn Greene",2
"91415","Shonn Greene",4
"91416","Shonn Greene",-2
"91417","Shonn Greene",1
"91418","Shonn Greene",3
"91419","Shonn Greene",8
"91420","Shonn Greene",0
"91421","Shonn Greene",5
"91422","Shonn Greene",-3
"91423","Shonn Greene",3
"91424","Shonn Greene",4
"91425","Shonn Greene",8
"91426","Shonn Greene",1
"91427","Shonn Greene",8
"91428","Shonn Greene",5
"91429","Shonn Greene",5
"91430","Shonn Greene",7
"91431","Shonn Greene",1
"91432","Shonn Greene",4
"91433","Shonn Greene",3
"91434","Shonn Greene",4
"91435","Shonn Greene",7
"91436","Shonn Greene",0
"91437","Shonn Greene",3
"91438","Shonn Greene",0
"91439","Shonn Greene",3
"91440","Shonn Greene",9
"91441","Shonn Greene",5
"91442","Shonn Greene",0
"91443","Shonn Greene",3
"91444","Shonn Greene",2
"91445","Shonn Greene",3
"91446","Shonn Greene",0
"91447","Shonn Greene",1
"91448","Shonn Greene",8
"91449","Shonn Greene",3
"91450","Shonn Greene",-3
"91451","Shonn Greene",5
"91452","Shonn Greene",3
"91453","Shonn Greene",6
"91454","Shonn Greene",3
"91455","Shonn Greene",3
"91456","Shonn Greene",2
"91457","Shonn Greene",0
"91458","Shonn Greene",4
"91459","Shonn Greene",3
"91460","Shonn Greene",2
"91461","Shonn Greene",20
"91462","Shonn Greene",3
"91463","Shonn Greene",-1
"91464","Shonn Greene",7
"91465","Shonn Greene",3
"91466","Shonn Greene",24
"91467","Shonn Greene",3
"91468","Shonn Greene",9
"91469","Shonn Greene",5
"91470","Shonn Greene",5
"91471","Shonn Greene",3
"91472","Shonn Greene",2
"91473","Shonn Greene",10
"91474","Shonn Greene",15
"91475","Shonn Greene",0
"91476","Shonn Greene",3
"91477","Shonn Greene",10
"91478","Shonn Greene",-2
"91479","Shonn Greene",3
"91480","Shonn Greene",7
"91481","Shonn Greene",0
"91482","Shonn Greene",5
"91483","Shonn Greene",7
"91484","Shonn Greene",0
"91485","Shonn Greene",5
"91486","Shonn Greene",2
"91487","Shonn Greene",6
"91488","Shonn Greene",3
"91489","Shonn Greene",10
"91490","Shonn Greene",9
"91491","Shonn Greene",2
"91492","Shonn Greene",4
"91493","Shonn Greene",6
"91494","Shonn Greene",2
"91495","Shonn Greene",3
"91496","Shonn Greene",6
"91497","Shonn Greene",2
"91498","Shonn Greene",0
"91499","Shonn Greene",-1
"91500","Shonn Greene",8
"91501","Shonn Greene",1
"91502","Shonn Greene",3
"91503","Shonn Greene",5
"91504","Shonn Greene",3
"91505","Shonn Greene",7
"91506","Shonn Greene",6
"91507","Shonn Greene",8
"91508","Shonn Greene",4
"91509","Shonn Greene",6
"91510","Shonn Greene",6
"91511","Shonn Greene",3
